article_number,score,keyword1,keyword2,keyword3,keyword4,keyword5,message,model,temperature,max_tokens,top_p,frequency_penalty,presence_penalty,response
605380,3,KB금융, 금융지원 프로그램, 특별대출, 기업대출, 청구유예,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,KB금융그룹은 장마철 자연재해 피해에 대비해 금융지원 프로그램을 운영한다고 밝혔다. 지원은 특별대출만기연장금리우대보험료·카드 결제대금 유예 등으로 구성되며 피해 발생일 3개월 안에 신청 가능하다고 한다. 또한 대규모 피해 발생 시 피해 지역에 긴급 구호키트 등을 지원할 예정이다.
605339,1,이복현 금감원장, 채무감면, 서민 자금 공급, 우리카드, 임종룡 회장,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융감독원장 이복현은 제2금융권을 대상으로 취약계층에 대한 자금공급을 위축되지 않도록 당부했다. 이날 우리카드가 금융 취약계층과 소상공인을 위한 상생금융 지원책을 출시하자 다른 카드사들도 지원에 동참할 것을 촉구했다. 이번 지원책에는 2200억원의 지원이 포함되어 있으며 연체율 상승으로 자금공급이 위축될 우려가 있다고 밝혔다.
605322,3,보험시장, 마케팅, 지원사업, 기부, 입지 확보,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,한국보험연구원은 치열한 경쟁 속 보험시장을 '레드오션'이라고 지칭하며 보험사들이 다양한 상품과 마케팅을 제시하며 시장 입지를 높이려고 한다고 보도했다. KB손해보험은 노인 교통안전을 위한 '반짝반짝 캠페인'을 진행하고 안전용품을 전달하였으며 AXA손해보험은 국가서비스대상 자동차보험 부문 대상을 4년 연속 수상했다고 발표되었다. 또한 한화생명은 VIP 고객 서비스 기부금 전달식을 개최하고 NH농협생명은 집중호우 피해 입은 함평군을 지원하기 위해 현장점검과 인력지원 금융지원 등을 실시하였다.
605313,4,후쿠시마 오염수, 금융당국, 소비자 불안감, 보험회사, 불건전 영업행위,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융당국은 후쿠시마 오염수 방류를 근거로 암 보험 가입을 권유한 보험회사에 엄정 대응할 것이라 밝혔다. 해당 보험회사의 불건전 영업행위를 즉시 중단하도록 지시했으며 대국민 불안을 악용한 마케팅을 막기위해 내부통제를 강화할 것을 당부했다. 금융당국은 보험업계의 영업행위를 철저히 모니터링하며 위반 사항이 확인되면 엄중한 조치를 취할 것이라고 밝혔다.
605282,3,롯데카드, 유동성 확보, ABCP, ESG 프레임워크, KB국민은행,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,롯데카드가 3000억원 규모의 국내 ESG 자산유동화기업어음(ABCP)를 발행하였다. 이번 ABCP는 신용카드 매출채권을 기초자산으로 발행되었으며 KB국민은행이 투자자로 참여하였다. 이를 통해 롯데카드는 안전한 유동성과 국내 투자자 대상 자산유동화 시장의 활성화를 기대하고 있다.
605265,3,케이뱅크, 미성년자, 선불전자지급수단, 서비스 정지 방법, 규제 방법,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,케이뱅크는 미성년자들의 부모의 자녀 서비스 해지에 대해 대면 방문을 요구하면서 지방 고객을 배려하지 않는다는 비난을 받고 있다. 케이뱅크는 비대면 정지가 불가능하다고 답변한 반면 A씨는 카카오뱅크로부터 비대면으로 해지와 부모 동의가 있을 때만 재가입을 허락받았다. 이로 인해 케이뱅크의 선불전자지급수단인 '하이틴' 서비스의 정지 방법은 혼선을 야기하고 있다. 케이뱅크는 앞선 고객 모집과 맞지 않는 모습을 보여주고 있다. (150자)
605261,4,대부업, 저신용자, 금융감독원, 불법 사금융, 연체율,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,대부업 이용자가 작년 말부터 7만5000명 줄어든 결과가 나왔다. 이는 저신용자들이 대부업을 이용하지 못하고 불법 사금융으로 돌아갈 것으로 예상되고 있다. 대부업 관련 대출 잔액은 86억원 감소하였고 한편 담보 대출 확대로 대부 수요는 계속해서 증가하는 추세를 보이고 있다. 대부업의 연체율도 상승하며 저신용층의 외면과 불법 사금융 증가가 우려되어 금융당국은 이에 집중적으로 해결책을 모색하고 있다.
605231,4,만 나이, 금감원, 보험나이, 금융불편 상담센터, 새 제도,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,28일부터 시행되는 '만 나이 통일법'에 따라 전 국민의 나이가 한두 살 어려지면서 나이를 기준으로 이용에 제한을 두고 있던 서비스들을 둘러싸고 혼란이 예상되지만 은행권은 큰 불편은 없을 것으로 전망된다. 금감원은 새 제도 도입에 따른 불편을 처리하기 위해 금융불편 상담센터를 설치했다. 은행권과 카드업계는 기존부터 만 나이를 이용하고 있어 혼선이 없을 것으로 판단된다.
605204,3,영상통화, 금융위원회, 보험상품, 화재보험, 보험제도,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융위원회는 보험제도 개편으로 영상통화를 통한 보험가입이 가능해져 소비자가 편리해지며 보험사가 물품을 제공하여 사고 발생 위험을 낮출 수 있게 됐다고 밝혔다. 또한 보험상품 관련 비교·공시 항목이 개선되어 소비자들은 보다 정확한 정보를 얻을 수 있게 됐다. 하지만 외화보험 판매 시 보험사들은 환율에 따른 보험료와 해지환급금 등을 수치화하여 소비자에게 설명해야 한다.
605200,1,대환대출, 이자부담, 고객이탈, 카드업계, 플랫폼 업체,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,카드사들이 대환대출 플랫폼 입점을 준비하고 있지만 플랫폼의 중개수수료와 경쟁력 부족 때문에 부담을 느끼고 있다. 플랫폼 입점으로 카드사들이 고객을 빼앗길 가능성이 커져서 입점에 대한 고민이 늘어나고 있다. 대출 플랫폼은 애초에 카드사에게 불리한 판이라고 판단되지만 카드사들은 중저신용자 고객 확보와 함께 소비자 데이터 축적과 자체 대출상품 운용에 유리한 환경을 조성할 수 있다고 보고 있다.
605196,1,사회공헌 활동, 이벤트, 지원, 서비스, 보험 시장,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,보험사들은 치열한 경쟁을 통해 시장 입지를 확보하기 위해 새로운 상품과 마케팅 프로모션을 적극적으로 추진하고 있다. NH농협생명은 영농철을 맞아 농촌일손돕기를 실시하며 농가에 도움을 주고자 노력하고 있으며 SGI서울보증은 소상공인 자금경색 해소를 위해 IBK기업은행과 파트너십을 형성하여 소상공인 선정산 금융서비스를 제공하고 있다. 한화손해보험은 행정안전부와의 업무협약을 통해 안전문화 사회공헌활동을 추진하며 현대해상은 로쉬코리아와 협력하여 시니어 취미찾기 이벤트를 성공적으로 진행하고 있다. 마지막으로 한화생명은 계리사 육성을 위해 직원들에게 잡오프(Job-Off) 과정을 제공하고 있다.
605191,2,현대카드, 신용등급, SI, 지위 평가, PLCC,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,세계 3대 신용평가사인 S&P가 현대카드의 그룹 내 평가지위를 상향하고 신용등급을 'BBB Stable'로 유지했다. 이는 현대카드의 차량 내 결제 서비스 사업과 현대자동차그룹과의 협업 등이 주목받아 평가 상승한 것으로 알려졌다. 그러나 현대카드 본사의 신용평가 등급은 현대차의 등급 상향이 이루어지지 못한 것으로 밝혀졌다.
605075,2,금융위원회, 숨은 보험금, 중도보험금, 서민금융진흥원, 휴먼보험금,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융위원회는 9월부터 '숨은보험금 찾아주기 캠페인'을 하며 청구·지급되지 않은 보험금이 약 12조4000억원에 달한다고 밝혔다. 보험업계도 휴면보험금의 서민금융진흥원 출연 시기를 1년 앞당기기로 결정했다. 이러한 캠페인과 조치로 보험금을 더 빠르게 찾을 수 있을 것으로 예상된다.
605076,5,신한은행, 시니어이동점포, NH농협은행, KB국민은행, 고객 편의,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,신한은행은 양천어르신종합복지관 이동점포 서비스를 시작으로 '찾아가는 시니어이동점포' 서비스를 제공할 예정이다. NH농협은행은 ESG채권 '농업지원 소셜본드' 발행에 성공했다고 발표했으며 KB국민은행은 '한국씨티은행거래 고객 편의 제고'를 위한 업무 제휴 협약을 체결했다고 밝혔다.
605070,2,오토바이 보험, 배달, 금융감독원, 보호할인등급, 보험료 할인,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,보험료가 너무 비싸서 이륜차보험에 가입하지 못하는 배달종사자들이 늘어나면서 보험 사각지대가 커지고 있다. 이에 금감원은 보험가입률을 높이기 위해 이륜차보험료 산정체계 개선방안을 마련했다. 개선된 산정체계에는 최초가입자 보호할인등급 신설 단체할인·할증제도 시간제보험 활성화 등이 포함된다. 이를 통해 보험료 부담이 완화되고 보장 사각지대가 해소될 것으로 예상된다.
605057,4,삼성페이, 유료화, 수수료, 카드사, 공동 마케팅 비용,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,삼성페이가 유료화 방안을 검토하고 있으며 이는 애플이 현대카드로 수수료를 매기는 것에 영향을 받았다. 카드사들은 연간 700억원의 수수료를 부담해야 하며 이로 인해 소비자에게 이 부담이 전가될 가능성이 우려된다. 삼성전자는 각 카드사의 기여도에 따라 수수료를 매기고 일부 금액을 공동 마케팅 지원으로 지원할 수도 있다. 현재 구체적인 수수료율은 아직 협상 중이며 슬라이딩 방식이 유력하다.
605041,5,NH, 보험, 농생통통, 앱, 힐링워킹,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,보험 시장은 치열한 경쟁이 펼쳐지는 '레드오션'이지만 보험사들은 각종 새로운 상품과 프로모션을 통해 입지를 확보하려고 한다. NH농협생명은 농생통통 캠페인을 통해 소통문화를 조성하고 KB손해보험은 새로운 앱을 출시해 보험 서비스를 한 곳에서 제공한다. 또한 DB손해보험은 힐링워킹 이벤트를 개최하여 걸음 수에 따라 경품을 제공하며 악사손해보험은 다이렉트자동차부문에서 8년 연속 1위를 차지했다.
605030,2,수협중앙회, 금융감독원, 자금세탁방지, 감사, ??,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,수협중앙회는 자금세탁방지 업무를 소홀히 해서 금감원으로부터 개선 요구를 받았다. 수협은 적정 기준 없이 문제를 현지 조치하는 등 업무를 수행하고 있었으며 전담인력 부족 문제도 있었다. 금감원은 전문검사의 확대와 자금세탁방지 검사의 실효성 제고를 권고했다. 또한 수협에 대해 자금세탁방지 업무에 대한 내부통제체계를 강화할 것을 요청했다.
605024,4,수수료, 삼성페이, 유료화, 카드사, 소비자,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,삼성전자는 삼성페이 관련 수수료를 카드사에 부과하고 상생 방안으로 일부 금액을 공동 마케팅으로 지원하는 안을 검토하고 있다. 삼성전자는 최근 카드사와 개별협상을 이어가고 있으며 수수료율은 논의되지 않았지만 카드사의 시장점유율이나 결제 건수에 따라 슬라이딩 방식으로 수수료를 부과하는 것이 유력하다. 그러나 삼성페이 수수료 부과로 카드사 수익성이 악화되어 소비자에게 혜택이 감소할 우려도 제기되고 있다.
604983,4,보험, AIA생명, KB손해보험, 동양생명, 마케팅,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,보험사 AIA생명은 '노 플라스틱 한강 줍깅 행사'를 개최하여 임직원들이 쓰레기 정화활동을 통해 환경에 대한 의미를 되새기고자 했다. KB손해보험은 이동의료차량을 유기동물 보호를 위해 기증하고 동양생명은 고객우대서비스를 개편하여 차별화 서비스를 제공하고 우수고객에 대한 가치를 높였다.
604978,2,KB국민은행, 디지털서비스, 공공 서비스, 앱, 은행사,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,KB국민은행은 행정안전부와 함께 공공서비스를 모바일 앱에서 제공하여 국민 편의를 확대한다. 이는 자동차 검사 예약과 인천국제공항 지도 등 다양한 서비스를 포함한다. 카카오뱅크는 앱에서 국세와 공과금 고지서 조회 및 납부를 지원하는 서비스를 출시하였다. 산업은행은 KDB스마트 오션인프라 펀드 프로그램을 출시하여 항만·물류 등 해양금융 지원 대상을 확대한다.
604957,4,DSR, 가계대출, 한국은행, 이자, 금리 인상,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,가계대출 DSR이 40%를 넘어선 채로 이어지며 가계대출 부실 신호가 커지고 있고 대출 리스크 관리가 필요하다는 지적이 제기되고 있다. 현재 DSR 상승은 금리 인상으로 인해 이자 부담이 늘어난 결과라고 은행권 중론이 주장하고 있다. 가계대출 고정이하여신비율은 악화할 것으로 예측되고 가계대출 연체율도 상승세를 보이고 있다. 가계대출 리스크에 대한 금융당국의 적극적인 관리가 필요하다는 입장이다.
604887,1,영상통화, 금융위원회, 화재보험, 보험상품, ,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,현대카드와 비자가 전략적 비즈니스 파트너십을 맺었으며 데이터 사업을 공동으로 추진하고 데이터 분석 솔루션을 현대카드가 개발한 마케팅 플랫폼에 적용하고 있다. 이를 통해 두 기업은 글로벌 시장에서 다양한 비즈니스 기회를 찾아나갈 계획이다. 또한 두 기업은 B2B 결제와 같은 다른 분야에서도 협업을 강화하고 있으며 데이터 자산과 기술을 바탕으로 다양한 데이터 상품과 서비스를 선보일 것이다.
604875,3,예금보호한도, 금융위원회, 예금자보호법, 5000만원, 보험,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융당국이 연금저축 사고보험금 중소기업퇴직연금기금에 대해 각각 5000만원의 예금보호한도를 적용하기로 했다. 이에 따라 예금자는 일반 예금과 별도로 5000만원까지 보호를 받을 수 있게 된다. 이와 함께 예금자보호법 시행령 개정안이 8월 7일까지 입법예고될 예정이다. 이를 통해 예금자 보호체계가 한층 강화되었다.
604863,2,1020, KB국민카드, 노리2 체크카드, 플레이 버전, 생활편의,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,KB국민카드가 'KB국민 노리(nori)2 체크카드' 플레이 버전을 출시하여 생활편의 영역에서 월 최대 5만원의 할인을 제공한다. 커피 편의점 배달 등 10개 업종에서의 할인 혜택과 함께 PC방과 패스트푸드점에서의 추가 혜택도 제공된다. 또한 이용 실적에 따라 다양한 영역에서 부담 없이 서비스를 받을 수 있다.
604858,4,한덕수, 6.25전쟁 기념식, 자주국방, 한미일 안보 협력, 북한,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,한덕수 국무총리는 6·25 전쟁 73주년 기념식에서 북한의 거짓 선의에 의존하는 가짜 평화가 아닌 강력한 자주국방으로 안보를 지킬 것을 선언했다. 그는 또한 한미일 안보 협력의 중요성을 강조하며 한국의 유엔안보리 진출을 통해 연대와 협력을 강화할 기회라고 말했다. 한덕수 총리는 끝으로 전쟁터에서 흘린 영웅들에게 일류 보훈으로 보답하겠다고 강조했다. (151자)
604848,3,청년도약계좌, 중도 해지, 적금담보대출, 청년희망적금, 금융감독원,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융당국이 최근 출시된 '청년도약계좌'의 중도 해지를 막기 위한 방안을 논의하고 있다. 청년희망적금의 중도 해지가 늘어나고 있는 상황에서 금융당국은 청년도약계좌에 대한 중도 해지 방안을 구체화하기 위해 연구 용역을 진행하고 있다. 청년들은 매달 50만원 이상을 납입해야 하는데 이를 채우지 못한 이들이 주로 중도 해지하는 것으로 나타났다.
604839,3,우리금융그룹, 스타트업, 협력 프로그램, 디노랩, 선발,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,우리금융그룹은 '디노랩(DINNOlab)' 4기에 14개 스타트업을 선발했다. 전북은행은 취약계층을 위해 중고 PC 전달식을 실시했고 토스뱅크는 '알유넥스트 함께 응원하기 서비스'를 선보였다. 이 서비스는 응원 메시지를 작성하고 공유할 수 있다.
604833,4,가맹점 수수료, 카드사, 금융서비스 수출, 해외진출, 동남아시아 시장,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,한국의 카드사들이 코로나로 인한 가맹점 수수료 하락으로 수익이 어려워지자 해외진출을 통한 수익 다변화를 모색하고 있다. 금융당국은 동남아시아 시장을 새로운 성장 동력으로 인식하고 카드사의 해외진출을 적극 지원할 방침이다. 신한 KB국민 롯데 비씨 우리카드는 이미 동남아에서 법인을 운영하며 성장하고 있으며 이에 금융당국이 더욱 지원을 강화할 예정이다.
604805,1,외화예금, 엔화예금, 여유자금, 거주자외화예금, 증가 전환,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,국내 거주자 외화예금이 5개월만에 증가했다. 거주자 외화예금은 지난해 12월 이후 계속 감소세였으나 이번에는 반등하였다. 달러화와 유로화 예금이 가장 크게 증가했으며 기업예금과 개인예금도 증가했다.
604746,2,청년도약계좌, 정책금융상품, 금융위원회, 5부제, 가입제한 해제,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,서울 중구 소재 T타워 내 청년도약계좌 비대면 상담센터에 신청이 몰리고 있다. 청년도약계좌 가입 신청자는 13만4000명까지 증가하여 누적 가입신청자는 55만명에 이른다. 5부제 가입제한이 해제되면서 5배 이상의 신청 증가가 발생했다.
604736,2,주택담보대출, 은행권, 특례보금자리론, 한국은행, 부동산 경기,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,4대 은행의 주택담보대출이 이달에도 증가세를 보이고 있다. 이는 정부의 부동산 경기 부양책이 영향을 미친 것으로 평가된다. 중앙은행과 정부의 긴축통화정책과 부동산 대출 정책이 엇박자인 것으로 지적되고 있다.
604723,3,하나은행, IBK기업은행, 신한은행, 청년 상생금융, 복지,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,하나은행과 경기도가 업무협약을 체결해 '경기청년 기회사다리금융'을 추진한다. IBK기업은행은 중소기업 근로자 자녀에게 장학금을 전달했으며 신한은행은 발달장애인을 대상으로 체험형 금융교육을 실시했다. 이들은 사회적 책임을 다하며 소외계층을 돕고 청년들에게 기회를 제공하고 있다. (147자)
604717,5,금감원, 워크숍, 금융사고, 내부통제, 은행권,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융감독원이 은행 지주와 은행의 내부통제 업무 담당자들과 함께 '2023년 상반기 은행권 내부통제 워크숍'을 개최했다. 이번 워크숍은 은행의 내부통제 역량을 강화하기 위해 마련되었으며금감원은 영업실적이나 업무 편의를 우선시하여 업무절차 미준수를 용인하는 은행의 태도를 지적했다. 또한 금감원은 외부 감정평가 등에 대한 업무 프로세스 개선 필요사항을 설명하며 금융사고 대응체계 구축을 위한 방안을 제시했다.
604650,4,만 나이, 리치앤코, 웹툰, 문의, 보험료,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,보험 보유나이와 관련한 궁금증을 해결하기 위해 법인보험대리점 리치앤코가 자사 웹툰 '보미의 일기'를 활용했다. 리치앤코는 시행되는 '만 나이 통일법'에 따라 보험나이가 어려질 때 보험료도 하락할 것으로 예상하며 보험계약 시에는 '보험나이'가 적용되므로 보험료 변동은 없다고 설명했다. 웹툰에서는 다양한 보험관련 질의에 대해 답변을 제공하고 있으며 이를 통해 보험소비자 간의 정보 간극을 해소하고 있다.
604647,2,신한카드, NH카드, 삼성카드, 카드출시, 서비스 개편,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,'신한카드 픽 선불' 시리즈의 상품 2종 출시로 신한카드가 재테크용 카드로 인기를 끌고 있다. NH농협카드도 여가 특화 카드를 출시하여 다양한 혜택을 제공한다. 삼성카드는 청소년 전용카드인 '삼성 iD 포켓 카드'의 서비스를 개편하여 업종 확대와 혜택 제공을 강화했다.
604643,2,청년도약계좌, 금융위원회, 5부제, 가입신청, 정책 금융상품,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,청년도약계좌의 5부제 가입 제한이 사라진다. 이제 청년들은 출생연도 끝자리와 관계없이 가입을 할 수 있게 되었다. 가입 기간은 매월 2주간으로 제한된다. 청년들은 매월 70만원을 납입하여 최대 5000만원의 목돈을 모을 수 있다. 금융당국은 적금담보대출을 고려할 것을 조언했다.
604641,5,금융당국, 금융사고, 책무구조도, 내부통제, 관리 의무,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융당국은 금융사 대표이사와 임원들이 내부통제 제도 실패에 대한 책임에서 면책될 수 있는 기준을 마련하기로 했다. 이를 위해 책무구조도를 작성해야 하며 적정성 여부는 사전 승인받을 필요는 없지만 당국의 시정 요구는 받을 수 있다. 면직 정직 감봉 견책 주의 등 다섯 가지 단계로 신분 제재가 부과되며 관리 의무를 위반한 임원에게는 면직 요구 직무 정지 문책 경고 주의적 경고 주의 등 징계가 내려질 수 있다. 이사회의 내부통제 감시역할도 구체화되며 내부통제를 충실히 이행하는 임원은 금융사고 발생 시 책임을 감경 또는 면제받을 수 있다.
604624,4,비씨카드, 컬리카드, 적립금, 혜택, PLCC,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,비씨카드의 컬리카드가 발급 두 달 만에 3만좌를 돌파했다. 컬리카드는 컬리에서 운영 중인 가맹점에서 최대 12%까지 적립금을 받을 수 있는 혜택을 제공한다. 또한 컬리카드 이용자에게 다양한 이벤트도 진행되고 아멕스의 특화 혜택도 이용할 수 있다.
604595,3,엘리뇨, 침수피해, 손해보험, 차보험, 폭우,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,장마전선으로 인한 침수피해 우려가 높아지면서 보험사들이 피해 대비에 만전을 기하고 있다. 엘니뇨 현상으로 폭우가 예상되어 손해보험업계는 차량 침수 피해액이 2500억원을 상회할 수 있다고 예측하고 있다. 재보험 가입과 침수예방 비상팀을 운영하는 등 피해를 최소화하기 위한 대비책을 마련하고 있다.
604585,2,혁신금융서비스, 금융위원회, 온라인 플랫폼, 가족카드, 신규지정,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융위원회는 온라인 플랫폼을 통한 예금상품 비교·추천 서비스와 19개의 금융서비스를 혁신금융서비스로 신규 지정했다고 밝혔다. 지정받은 금융서비스는 예·적금 상품을 비교·추천 받을 수 있도록 도와준다. 또한 현대카드와 우리카드의 미성년 자녀를 위한 카족카드 서비스도 혁신금융서비스로 지정되었다.
604511,3,리치앤코, 부당승환계약, 과태료, 변액연금보험, 법인보험대리점,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,GA 리치앤코 보험대리점 소속 설계사 28명이 부당승환계약을 체결하면서 부과금을 받고 비난받고 있다. 금감원은 보험대리점에 9760만원의 과태료 부과 설계사에도 20만~500만원의 과태료 부과했다. 부당승환계약은 보험업법에서 엄격히 금지되어 있으며 소비자에게 불이익을 야기할 수 있다는 점에서 문제가 되고 있다.
604545,5,우리금융, 탈북아동, 대안학교, 신한은행, KB국민은행,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,우리금융그룹은 탈북아동 및 청소년들을 위한 대안학교에 1000만원을 기부하였고 신한은행은 금융상품 비교 서비스를 오픈하여 고객들의 편의를 높였으며 KB국민은행은 병역명문가를 대상으로 다양한 금융 혜택을 제공한다고 밝혔다.
604523,3,대환대출, 이자, 절감, 불법 광고, 금리,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,최근 시행된 대환대출 서비스로 인해 약 5000억원의 대출자산이 이동되었으며 소비자들의 연간 이자 절감 규모는 100억원 이상일 것으로 추정된다고 한다. 은행 고객의 이동이 가장 많았으며 대출 비교 플랫폼과 제휴한 금융회사도 계속 증가하고 있다. 다만 금감원은 대환대출 사칭 불법광고가 증가하고 있어 주의를 당부하고 있다.
604512,2,역전세, 보증금 반환, 전셋값 하락, 전세보증금, 한국은행 ,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,한국은행에 따르면 전셋값 하락이 이어질 경우 약 9만가구는 보증금을 돌려주지 못할 것으로 예상된다. 집주인들은 대출이나 예금 깨기로 차액을 메워야 한다. 전셋값이 20% 하락할 경우 약 9만가구가 대출받지 못하고 보증금 반환이 어려울 것으로 전망된다.
